"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Debate","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"8627","one",2857.5S,2986S,102,"Romney:","No",3,8627,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"8628","number",2857.5S,2986S,102,"Romney:","No",3,8628,5.59,1.74,3.5,2.01,6.13,2,NA,5.55,1.15,4.34,2.22,5.24,2.01
"8629","two",2857.5S,2986S,102,"Romney:","No",3,8629,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"8630","with",2857.5S,2986S,102,"Romney:","No",3,8630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8631","regards",2857.5S,2986S,102,"Romney:","No",3,8631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8632","to",2857.5S,2986S,102,"Romney:","No",3,8632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8633","to",2857.5S,2986S,102,"Romney:","No",3,8633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8634","iran",2857.5S,2986S,102,"Romney:","No",3,8634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8635","and",2857.5S,2986S,102,"Romney:","No",3,8635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8636","the",2857.5S,2986S,102,"Romney:","No",3,8636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8637","threat",2857.5S,2986S,102,"Romney:","No",3,8637,2.63,1.67,6.57,2.44,3.6,2.16,-2,2.5,1.21,6.08,2.48,3.27,2.03
"8638","of",2857.5S,2986S,102,"Romney:","No",3,8638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8639","iran",2857.5S,2986S,102,"Romney:","No",3,8639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8640","there's",2857.5S,2986S,102,"Romney:","No",3,8640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8641","no",2857.5S,2986S,102,"Romney:","No",3,8641,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"8642","question",2857.5S,2986S,102,"Romney:","No",3,8642,6.36,1.62,3.67,2.24,5.88,2.31,NA,NA,NA,NA,NA,NA,NA
"8643","but",2857.5S,2986S,102,"Romney:","No",3,8643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8644","that",2857.5S,2986S,102,"Romney:","No",3,8644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8645","a",2857.5S,2986S,102,"Romney:","No",3,8645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8646","nuclear",2857.5S,2986S,102,"Romney:","No",3,8646,4.3,1.92,7.3,1.92,4.12,2.49,NA,3.25,2.2,5.86,2.56,3.41,2.14
"8647","iran",2857.5S,2986S,102,"Romney:","No",3,8647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8648","a",2857.5S,2986S,102,"Romney:","No",3,8648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8649","nuclear",2857.5S,2986S,102,"Romney:","No",3,8649,4.3,1.92,7.3,1.92,4.12,2.49,NA,3.25,2.2,5.86,2.56,3.41,2.14
"8650","capable",2857.5S,2986S,102,"Romney:","No",3,8650,7.05,1.58,4,2.38,7.07,1.67,1,7.16,1.39,5.08,2.07,6.47,1.94
"8651","iran",2857.5S,2986S,102,"Romney:","No",3,8651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8652","is",2857.5S,2986S,102,"Romney:","No",3,8652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8653","unacceptable",2857.5S,2986S,102,"Romney:","No",3,8653,3.29,2.12,4.43,2.66,4.22,2.29,-2,NA,NA,NA,NA,NA,NA
"8654","to",2857.5S,2986S,102,"Romney:","No",3,8654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8655","america",2857.5S,2986S,102,"Romney:","No",3,8655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8656","it",2857.5S,2986S,102,"Romney:","No",3,8656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8657","presents",2857.5S,2986S,102,"Romney:","No",3,8657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8658","a",2857.5S,2986S,102,"Romney:","No",3,8658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8659","threat",2857.5S,2986S,102,"Romney:","No",3,8659,2.63,1.67,6.57,2.44,3.6,2.16,-2,2.5,1.21,6.08,2.48,3.27,2.03
"8660","not",2857.5S,2986S,102,"Romney:","No",3,8660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8661","only",2857.5S,2986S,102,"Romney:","No",3,8661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8662","to",2857.5S,2986S,102,"Romney:","No",3,8662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8663","our",2857.5S,2986S,102,"Romney:","No",3,8663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8664","friends",2857.5S,2986S,102,"Romney:","No",3,8664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8665","but",2857.5S,2986S,102,"Romney:","No",3,8665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8666","ultimately",2857.5S,2986S,102,"Romney:","No",3,8666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8667","a",2857.5S,2986S,102,"Romney:","No",3,8667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8668","threat",2857.5S,2986S,102,"Romney:","No",3,8668,2.63,1.67,6.57,2.44,3.6,2.16,-2,2.5,1.21,6.08,2.48,3.27,2.03
"8669","to",2857.5S,2986S,102,"Romney:","No",3,8669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8670","us",2857.5S,2986S,102,"Romney:","No",3,8670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8671","to",2857.5S,2986S,102,"Romney:","No",3,8671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8672","have",2857.5S,2986S,102,"Romney:","No",3,8672,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"8673","iran",2857.5S,2986S,102,"Romney:","No",3,8673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8674","have",2857.5S,2986S,102,"Romney:","No",3,8674,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"8675","nuclear",2857.5S,2986S,102,"Romney:","No",3,8675,4.3,1.92,7.3,1.92,4.12,2.49,NA,3.25,2.2,5.86,2.56,3.41,2.14
"8676","material",2857.5S,2986S,102,"Romney:","No",3,8676,5.71,1.52,3.74,2.54,5.48,2.04,NA,5.26,1.29,4.05,2.34,5.12,1.45
"8677","nuclear",2857.5S,2986S,102,"Romney:","No",3,8677,4.3,1.92,7.3,1.92,4.12,2.49,NA,3.25,2.2,5.86,2.56,3.41,2.14
"8678","weapons",2857.5S,2986S,102,"Romney:","No",3,8678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8679","that",2857.5S,2986S,102,"Romney:","No",3,8679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8680","could",2857.5S,2986S,102,"Romney:","No",3,8680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8681","be",2857.5S,2986S,102,"Romney:","No",3,8681,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"8682","used",2857.5S,2986S,102,"Romney:","No",3,8682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8683","against",2857.5S,2986S,102,"Romney:","No",3,8683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8684","us",2857.5S,2986S,102,"Romney:","No",3,8684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8685","or",2857.5S,2986S,102,"Romney:","No",3,8685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8686","used",2857.5S,2986S,102,"Romney:","No",3,8686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8687","to",2857.5S,2986S,102,"Romney:","No",3,8687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8688","be",2857.5S,2986S,102,"Romney:","No",3,8688,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"8689","threatening",2857.5S,2986S,102,"Romney:","No",3,8689,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA
"8690","to",2857.5S,2986S,102,"Romney:","No",3,8690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8691","us",2857.5S,2986S,102,"Romney:","No",3,8691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8692","it's",2857.5S,2986S,102,"Romney:","No",3,8692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8693","also",2857.5S,2986S,102,"Romney:","No",3,8693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8694","essential",2857.5S,2986S,102,"Romney:","No",3,8694,6.26,1.82,4.3,2.11,6.3,2.54,NA,NA,NA,NA,NA,NA,NA
"8695","for",2857.5S,2986S,102,"Romney:","No",3,8695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8696","us",2857.5S,2986S,102,"Romney:","No",3,8696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8697","to",2857.5S,2986S,102,"Romney:","No",3,8697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8698","understand",2857.5S,2986S,102,"Romney:","No",3,8698,6.68,1.84,3.52,2.16,6.71,1.61,NA,7.13,1.89,5,2.08,6.77,2.03
"8699","what",2857.5S,2986S,102,"Romney:","No",3,8699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8700","our",2857.5S,2986S,102,"Romney:","No",3,8700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8701","mission",2857.5S,2986S,102,"Romney:","No",3,8701,6.39,1.69,5.52,2.54,4.89,2.85,NA,NA,NA,NA,NA,NA,NA
"8702","is",2857.5S,2986S,102,"Romney:","No",3,8702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8703","in",2857.5S,2986S,102,"Romney:","No",3,8703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8704","iran",2857.5S,2986S,102,"Romney:","No",3,8704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8705","and",2857.5S,2986S,102,"Romney:","No",3,8705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8706","that",2857.5S,2986S,102,"Romney:","No",3,8706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8707","is",2857.5S,2986S,102,"Romney:","No",3,8707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8708","to",2857.5S,2986S,102,"Romney:","No",3,8708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8709","dissuade",2857.5S,2986S,102,"Romney:","No",3,8709,4.11,1.64,3.35,2.16,4.96,2.07,NA,NA,NA,NA,NA,NA,NA
"8710","iran",2857.5S,2986S,102,"Romney:","No",3,8710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8711","from",2857.5S,2986S,102,"Romney:","No",3,8711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8712","having",2857.5S,2986S,102,"Romney:","No",3,8712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8713","a",2857.5S,2986S,102,"Romney:","No",3,8713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8714","nuclear",2857.5S,2986S,102,"Romney:","No",3,8714,4.3,1.92,7.3,1.92,4.12,2.49,NA,3.25,2.2,5.86,2.56,3.41,2.14
"8715","weapon",2857.5S,2986S,102,"Romney:","No",3,8715,3.95,2.27,6.27,2.48,4.88,2.71,NA,3.97,1.92,6.03,1.89,5.19,2.61
"8716","through",2857.5S,2986S,102,"Romney:","No",3,8716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8717","peaceful",2857.5S,2986S,102,"Romney:","No",3,8717,8,1.78,4.38,3.2,6.84,2.49,2,7.77,1.28,2.87,2.39,5.7,1.93
"8718","and",2857.5S,2986S,102,"Romney:","No",3,8718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8719","diplomatic",2857.5S,2986S,102,"Romney:","No",3,8719,5.9,1.87,4.45,2.04,5.62,1.99,NA,NA,NA,NA,NA,NA,NA
"8720","means",2857.5S,2986S,102,"Romney:","No",3,8720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8721","and",2857.5S,2986S,102,"Romney:","No",3,8721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8722","crippling",2857.5S,2986S,102,"Romney:","No",3,8722,2.71,1.59,4.88,2.57,2.74,2.18,NA,NA,NA,NA,NA,NA,NA
"8723","sanctions",2857.5S,2986S,102,"Romney:","No",3,8723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8724","are",2857.5S,2986S,102,"Romney:","No",3,8724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8725","something",2857.5S,2986S,102,"Romney:","No",3,8725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8726","i'd",2857.5S,2986S,102,"Romney:","No",3,8726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8727","called",2857.5S,2986S,102,"Romney:","No",3,8727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8728","for",2857.5S,2986S,102,"Romney:","No",3,8728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8729","five",2857.5S,2986S,102,"Romney:","No",3,8729,5.4,0.94,3.55,2.14,5.65,2.36,NA,NA,NA,NA,NA,NA,NA
"8730","years",2857.5S,2986S,102,"Romney:","No",3,8730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8731","ago",2857.5S,2986S,102,"Romney:","No",3,8731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8732","when",2857.5S,2986S,102,"Romney:","No",3,8732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8733","i",2857.5S,2986S,102,"Romney:","No",3,8733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8734","was",2857.5S,2986S,102,"Romney:","No",3,8734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8735","in",2857.5S,2986S,102,"Romney:","No",3,8735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8736","israel",2857.5S,2986S,102,"Romney:","No",3,8736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8737","speaking",2857.5S,2986S,102,"Romney:","No",3,8737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8738","at",2857.5S,2986S,102,"Romney:","No",3,8738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8739","the",2857.5S,2986S,102,"Romney:","No",3,8739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8740","herzliya",2857.5S,2986S,102,"Romney:","No",3,8740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8741","conference",2857.5S,2986S,102,"Romney:","No",3,8741,5.1,1.67,2.95,1.96,4.88,2.23,NA,NA,NA,NA,NA,NA,NA
"8742","i",2857.5S,2986S,102,"Romney:","No",3,8742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8743","laid",2857.5S,2986S,102,"Romney:","No",3,8743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8744","out",2857.5S,2986S,102,"Romney:","No",3,8744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8745","seven",2857.5S,2986S,102,"Romney:","No",3,8745,4.9,1.3,3.8,2.06,5.64,1.81,NA,NA,NA,NA,NA,NA,NA
"8746","steps",2857.5S,2986S,102,"Romney:","No",3,8746,4.95,1.36,3,2.11,6.17,2.32,NA,NA,NA,NA,NA,NA,NA
"8747","crippling",2857.5S,2986S,102,"Romney:","No",3,8747,2.71,1.59,4.88,2.57,2.74,2.18,NA,NA,NA,NA,NA,NA,NA
"8748","sanctions",2857.5S,2986S,102,"Romney:","No",3,8748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8749","were",2857.5S,2986S,102,"Romney:","No",3,8749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8750","number",2857.5S,2986S,102,"Romney:","No",3,8750,5.59,1.74,3.5,2.01,6.13,2,NA,5.55,1.15,4.34,2.22,5.24,2.01
"8751","one",2857.5S,2986S,102,"Romney:","No",3,8751,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"8752","and",2857.5S,2986S,102,"Romney:","No",3,8752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8753","they",2857.5S,2986S,102,"Romney:","No",3,8753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8754","do",2857.5S,2986S,102,"Romney:","No",3,8754,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"8755","work",2857.5S,2986S,102,"Romney:","No",3,8755,5.05,1.73,4.33,2.37,6.12,2,NA,3.96,2.05,5.11,2.28,4.11,2.17
"8756","you're",2857.5S,2986S,102,"Romney:","No",3,8756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8757","seeing",2857.5S,2986S,102,"Romney:","No",3,8757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8758","it",2857.5S,2986S,102,"Romney:","No",3,8758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8759","right",2857.5S,2986S,102,"Romney:","No",3,8759,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"8760","now",2857.5S,2986S,102,"Romney:","No",3,8760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8761","in",2857.5S,2986S,102,"Romney:","No",3,8761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8762","the",2857.5S,2986S,102,"Romney:","No",3,8762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8763","economy",2857.5S,2986S,102,"Romney:","No",3,8763,3.64,1.89,5.32,2.23,4.16,1.8,NA,NA,NA,NA,NA,NA,NA
"8764","it's",2857.5S,2986S,102,"Romney:","No",3,8764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8765","absolutely",2857.5S,2986S,102,"Romney:","No",3,8765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8766","the",2857.5S,2986S,102,"Romney:","No",3,8766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8767","right",2857.5S,2986S,102,"Romney:","No",3,8767,7.32,1.49,5,2.6,7.16,1.86,NA,6.45,1.55,4.79,2.18,6.38,1.78
"8768","thing",2857.5S,2986S,102,"Romney:","No",3,8768,5.55,1.26,3.43,2.01,5.41,1.87,NA,4.83,0.83,4.17,1.72,4.77,1.28
"8769","to",2857.5S,2986S,102,"Romney:","No",3,8769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8770","do",2857.5S,2986S,102,"Romney:","No",3,8770,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"8771","to",2857.5S,2986S,102,"Romney:","No",3,8771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8772","have",2857.5S,2986S,102,"Romney:","No",3,8772,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"8773","crippling",2857.5S,2986S,102,"Romney:","No",3,8773,2.71,1.59,4.88,2.57,2.74,2.18,NA,NA,NA,NA,NA,NA,NA
"8774","sanctions",2857.5S,2986S,102,"Romney:","No",3,8774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8775","i'd",2857.5S,2986S,102,"Romney:","No",3,8775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8776","have",2857.5S,2986S,102,"Romney:","No",3,8776,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"8777","put",2857.5S,2986S,102,"Romney:","No",3,8777,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"8778","them",2857.5S,2986S,102,"Romney:","No",3,8778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8779","in",2857.5S,2986S,102,"Romney:","No",3,8779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8780","place",2857.5S,2986S,102,"Romney:","No",3,8780,5.86,1.36,3.52,2.32,6.53,1.91,NA,NA,NA,NA,NA,NA,NA
"8781","earlier",2857.5S,2986S,102,"Romney:","No",3,8781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8782","but",2857.5S,2986S,102,"Romney:","No",3,8782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8783","it's",2857.5S,2986S,102,"Romney:","No",3,8783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8784","good",2857.5S,2986S,102,"Romney:","No",3,8784,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"8785","that",2857.5S,2986S,102,"Romney:","No",3,8785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8786","we",2857.5S,2986S,102,"Romney:","No",3,8786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8787","have",2857.5S,2986S,102,"Romney:","No",3,8787,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"8788","them.number",2857.5S,2986S,102,"Romney:","No",3,8788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8789","two",2857.5S,2986S,102,"Romney:","No",3,8789,6.3,1.63,3.33,2.57,5.05,2.15,NA,NA,NA,NA,NA,NA,NA
"8790","something",2857.5S,2986S,102,"Romney:","No",3,8790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8791","i",2857.5S,2986S,102,"Romney:","No",3,8791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8792","would",2857.5S,2986S,102,"Romney:","No",3,8792,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"8793","add",2857.5S,2986S,102,"Romney:","No",3,8793,6.23,1.77,4,2.38,6.79,2.07,NA,NA,NA,NA,NA,NA,NA
"8794","today",2857.5S,2986S,102,"Romney:","No",3,8794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8795","is",2857.5S,2986S,102,"Romney:","No",3,8795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8796","i",2857.5S,2986S,102,"Romney:","No",3,8796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8797","would",2857.5S,2986S,102,"Romney:","No",3,8797,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"8798","tighten",2857.5S,2986S,102,"Romney:","No",3,8798,5,1.92,5.68,2.73,6.08,2.23,NA,NA,NA,NA,NA,NA,NA
"8799","those",2857.5S,2986S,102,"Romney:","No",3,8799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8800","sanctions",2857.5S,2986S,102,"Romney:","No",3,8800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8801","i",2857.5S,2986S,102,"Romney:","No",3,8801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8802","would",2857.5S,2986S,102,"Romney:","No",3,8802,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"8803","say",2857.5S,2986S,102,"Romney:","No",3,8803,5.91,1.66,4.43,2.48,6.88,1.83,NA,NA,NA,NA,NA,NA,NA
"8804","that",2857.5S,2986S,102,"Romney:","No",3,8804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8805","ships",2857.5S,2986S,102,"Romney:","No",3,8805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8806","that",2857.5S,2986S,102,"Romney:","No",3,8806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8807","carry",2857.5S,2986S,102,"Romney:","No",3,8807,5.67,1.91,3.47,2.04,4.94,2.36,NA,NA,NA,NA,NA,NA,NA
"8808","iranian",2857.5S,2986S,102,"Romney:","No",3,8808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8809","oil",2857.5S,2986S,102,"Romney:","No",3,8809,3.91,1.82,4.25,2.57,5.63,2.89,NA,4.6,1.48,4.72,2.28,4.72,2.02
"8810","can't",2857.5S,2986S,102,"Romney:","No",3,8810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8811","come",2857.5S,2986S,102,"Romney:","No",3,8811,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"8812","into",2857.5S,2986S,102,"Romney:","No",3,8812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8813","our",2857.5S,2986S,102,"Romney:","No",3,8813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8814","ports",2857.5S,2986S,102,"Romney:","No",3,8814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8815","i",2857.5S,2986S,102,"Romney:","No",3,8815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
