"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"6365","would",2202.8S,2360.9S,149,"TRUMP:","No",6365,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"6366","help",2202.8S,2360.9S,149,"TRUMP:","No",6366,6.95,2.01,4.29,2.43,6.89,1.84,2,NA,NA,NA,NA,NA,NA
"6367","you",2202.8S,2360.9S,149,"TRUMP:","No",6367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6368","i",2202.8S,2360.9S,149,"TRUMP:","No",6368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6369","would",2202.8S,2360.9S,149,"TRUMP:","No",6369,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"6370","give",2202.8S,2360.9S,149,"TRUMP:","No",6370,7.73,1.08,4.57,2.23,5.72,2.47,NA,7.13,1.38,5.33,1.88,6.27,1.82
"6371","you",2202.8S,2360.9S,149,"TRUMP:","No",6371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6372","a",2202.8S,2360.9S,149,"TRUMP:","No",6372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6373","list",2202.8S,2360.9S,149,"TRUMP:","No",6373,5.89,1.94,2.55,1.93,5.61,2.48,NA,NA,NA,NA,NA,NA,NA
"6374","of",2202.8S,2360.9S,149,"TRUMP:","No",6374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6375","banks",2202.8S,2360.9S,149,"TRUMP:","No",6375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6376","these",2202.8S,2360.9S,149,"TRUMP:","No",6376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6377","are",2202.8S,2360.9S,149,"TRUMP:","No",6377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6378","very",2202.8S,2360.9S,149,"TRUMP:","No",6378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6379","fine",2202.8S,2360.9S,149,"TRUMP:","No",6379,6.5,1.41,3.86,2.43,5.78,2.05,2,NA,NA,NA,NA,NA,NA
"6380","institutions",2202.8S,2360.9S,149,"TRUMP:","No",6380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6381","very",2202.8S,2360.9S,149,"TRUMP:","No",6381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6382","fine",2202.8S,2360.9S,149,"TRUMP:","No",6382,6.5,1.41,3.86,2.43,5.78,2.05,2,NA,NA,NA,NA,NA,NA
"6383","banks",2202.8S,2360.9S,149,"TRUMP:","No",6383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6384","i",2202.8S,2360.9S,149,"TRUMP:","No",6384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6385","could",2202.8S,2360.9S,149,"TRUMP:","No",6385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6386","do",2202.8S,2360.9S,149,"TRUMP:","No",6386,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"6387","that",2202.8S,2360.9S,149,"TRUMP:","No",6387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6388","very",2202.8S,2360.9S,149,"TRUMP:","No",6388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6389","quickly",2202.8S,2360.9S,149,"TRUMP:","No",6389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6390","i",2202.8S,2360.9S,149,"TRUMP:","No",6390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6391","am",2202.8S,2360.9S,149,"TRUMP:","No",6391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6392","very",2202.8S,2360.9S,149,"TRUMP:","No",6392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6393","underleveraged",2202.8S,2360.9S,149,"TRUMP:","No",6393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6394","i",2202.8S,2360.9S,149,"TRUMP:","No",6394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6395","have",2202.8S,2360.9S,149,"TRUMP:","No",6395,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"6396","a",2202.8S,2360.9S,149,"TRUMP:","No",6396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6397","great",2202.8S,2360.9S,149,"TRUMP:","No",6397,7.5,1.92,4.14,2.69,6.65,1.84,3,NA,NA,NA,NA,NA,NA
"6398","company",2202.8S,2360.9S,149,"TRUMP:","No",6398,5.64,1.36,3.29,2.1,5,2.1,NA,NA,NA,NA,NA,NA,NA
"6399","i",2202.8S,2360.9S,149,"TRUMP:","No",6399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6400","have",2202.8S,2360.9S,149,"TRUMP:","No",6400,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"6401","a",2202.8S,2360.9S,149,"TRUMP:","No",6401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6402","tremendous",2202.8S,2360.9S,149,"TRUMP:","No",6402,7,1.61,3.54,2.69,4.9,2.25,NA,NA,NA,NA,NA,NA,NA
"6403","income",2202.8S,2360.9S,149,"TRUMP:","No",6403,6.26,2.6,3.82,2.86,6.36,2.28,NA,NA,NA,NA,NA,NA,NA
"6404","and",2202.8S,2360.9S,149,"TRUMP:","No",6404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6405","the",2202.8S,2360.9S,149,"TRUMP:","No",6405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6406","reason",2202.8S,2360.9S,149,"TRUMP:","No",6406,6.27,1.42,3.33,2.11,6.11,1.97,NA,NA,NA,NA,NA,NA,NA
"6407","i",2202.8S,2360.9S,149,"TRUMP:","No",6407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6408","say",2202.8S,2360.9S,149,"TRUMP:","No",6408,5.91,1.66,4.43,2.48,6.88,1.83,NA,NA,NA,NA,NA,NA,NA
"6409","that",2202.8S,2360.9S,149,"TRUMP:","No",6409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6410","is",2202.8S,2360.9S,149,"TRUMP:","No",6410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6411","not",2202.8S,2360.9S,149,"TRUMP:","No",6411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6412","in",2202.8S,2360.9S,149,"TRUMP:","No",6412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6413","a",2202.8S,2360.9S,149,"TRUMP:","No",6413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6414","braggadocios",2202.8S,2360.9S,149,"TRUMP:","No",6414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6415","way",2202.8S,2360.9S,149,"TRUMP:","No",6415,5.91,1.44,2.9,1.92,4.83,1.82,NA,NA,NA,NA,NA,NA,NA
"6416","it’s",2202.8S,2360.9S,149,"TRUMP:","No",6416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6417","because",2202.8S,2360.9S,149,"TRUMP:","No",6417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6418","it’s",2202.8S,2360.9S,149,"TRUMP:","No",6418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6419","about",2202.8S,2360.9S,149,"TRUMP:","No",6419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6420","time",2202.8S,2360.9S,149,"TRUMP:","No",6420,5.6,1.78,3.41,2.56,4.36,2.41,NA,5.31,2.02,4.64,2.75,4.63,2.24
"6421","that",2202.8S,2360.9S,149,"TRUMP:","No",6421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6422","this",2202.8S,2360.9S,149,"TRUMP:","No",6422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6423","country",2202.8S,2360.9S,149,"TRUMP:","No",6423,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"6424","had",2202.8S,2360.9S,149,"TRUMP:","No",6424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6425","somebody",2202.8S,2360.9S,149,"TRUMP:","No",6425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6426","running",2202.8S,2360.9S,149,"TRUMP:","No",6426,6.53,2.14,5.52,2.19,5.89,2.18,NA,NA,NA,NA,NA,NA,NA
"6427","it",2202.8S,2360.9S,149,"TRUMP:","No",6427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6428","that",2202.8S,2360.9S,149,"TRUMP:","No",6428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6429","has",2202.8S,2360.9S,149,"TRUMP:","No",6429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6430","an",2202.8S,2360.9S,149,"TRUMP:","No",6430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6431","idea",2202.8S,2360.9S,149,"TRUMP:","No",6431,7.05,1.81,4.66,2.57,6.11,1.94,NA,7,1.34,5.86,1.81,6.26,2
"6432","about",2202.8S,2360.9S,149,"TRUMP:","No",6432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6433","money",2202.8S,2360.9S,149,"TRUMP:","No",6433,7.1,2.27,6.86,2.49,6.32,3.05,NA,7.59,1.4,5.7,2.66,6.25,2.33
"6434","when",2202.8S,2360.9S,149,"TRUMP:","No",6434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6435","we",2202.8S,2360.9S,149,"TRUMP:","No",6435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6436","have",2202.8S,2360.9S,149,"TRUMP:","No",6436,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"6437","20",2202.8S,2360.9S,149,"TRUMP:","No",6437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6438","trillion",2202.8S,2360.9S,149,"TRUMP:","No",6438,5.85,1.95,5.19,2.46,5.25,2.13,NA,NA,NA,NA,NA,NA,NA
"6439","in",2202.8S,2360.9S,149,"TRUMP:","No",6439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6440","debt",2202.8S,2360.9S,149,"TRUMP:","No",6440,1.95,0.97,5.93,2.58,3.71,2.56,-2,2.22,1.17,5.68,2.74,3.02,2.16
"6441","and",2202.8S,2360.9S,149,"TRUMP:","No",6441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6442","our",2202.8S,2360.9S,149,"TRUMP:","No",6442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6443","country’s",2202.8S,2360.9S,149,"TRUMP:","No",6443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6444","a",2202.8S,2360.9S,149,"TRUMP:","No",6444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6445","mess",2202.8S,2360.9S,149,"TRUMP:","No",6445,3.5,1.29,4.7,2.43,2.89,1.84,-2,NA,NA,NA,NA,NA,NA
"6446","you",2202.8S,2360.9S,149,"TRUMP:","No",6446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6447","know",2202.8S,2360.9S,149,"TRUMP:","No",6447,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"6448","it’s",2202.8S,2360.9S,149,"TRUMP:","No",6448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6449","one",2202.8S,2360.9S,149,"TRUMP:","No",6449,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"6450","thing",2202.8S,2360.9S,149,"TRUMP:","No",6450,5.55,1.26,3.43,2.01,5.41,1.87,NA,4.83,0.83,4.17,1.72,4.77,1.28
"6451","to",2202.8S,2360.9S,149,"TRUMP:","No",6451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6452","have",2202.8S,2360.9S,149,"TRUMP:","No",6452,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"6453","20",2202.8S,2360.9S,149,"TRUMP:","No",6453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6454","trillion",2202.8S,2360.9S,149,"TRUMP:","No",6454,5.85,1.95,5.19,2.46,5.25,2.13,NA,NA,NA,NA,NA,NA,NA
"6455","in",2202.8S,2360.9S,149,"TRUMP:","No",6455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6456","debt",2202.8S,2360.9S,149,"TRUMP:","No",6456,1.95,0.97,5.93,2.58,3.71,2.56,-2,2.22,1.17,5.68,2.74,3.02,2.16
"6457","and",2202.8S,2360.9S,149,"TRUMP:","No",6457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6458","our",2202.8S,2360.9S,149,"TRUMP:","No",6458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6459","roads",2202.8S,2360.9S,149,"TRUMP:","No",6459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6460","are",2202.8S,2360.9S,149,"TRUMP:","No",6460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6461","good",2202.8S,2360.9S,149,"TRUMP:","No",6461,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"6462","and",2202.8S,2360.9S,149,"TRUMP:","No",6462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6463","our",2202.8S,2360.9S,149,"TRUMP:","No",6463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6464","bridges",2202.8S,2360.9S,149,"TRUMP:","No",6464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6465","are",2202.8S,2360.9S,149,"TRUMP:","No",6465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6466","good",2202.8S,2360.9S,149,"TRUMP:","No",6466,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"6467","and",2202.8S,2360.9S,149,"TRUMP:","No",6467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6468","everything’s",2202.8S,2360.9S,149,"TRUMP:","No",6468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6469","in",2202.8S,2360.9S,149,"TRUMP:","No",6469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6470","great",2202.8S,2360.9S,149,"TRUMP:","No",6470,7.5,1.92,4.14,2.69,6.65,1.84,3,NA,NA,NA,NA,NA,NA
"6471","shape",2202.8S,2360.9S,149,"TRUMP:","No",6471,5.41,1.87,3.6,2.06,5.84,2.34,NA,NA,NA,NA,NA,NA,NA
"6472","our",2202.8S,2360.9S,149,"TRUMP:","No",6472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6473","airports",2202.8S,2360.9S,149,"TRUMP:","No",6473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6474","our",2202.8S,2360.9S,149,"TRUMP:","No",6474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6475","airports",2202.8S,2360.9S,149,"TRUMP:","No",6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6476","are",2202.8S,2360.9S,149,"TRUMP:","No",6476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6477","like",2202.8S,2360.9S,149,"TRUMP:","No",6477,7.44,1.46,4.4,2.5,6.28,1.45,2,7.52,1.72,6.63,2.2,5.41,2.69
"6478","from",2202.8S,2360.9S,149,"TRUMP:","No",6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6479","a",2202.8S,2360.9S,149,"TRUMP:","No",6479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6480","third",2202.8S,2360.9S,149,"TRUMP:","No",6480,5,1.64,2.64,1.87,5.61,2.28,NA,NA,NA,NA,NA,NA,NA
"6481","world",2202.8S,2360.9S,149,"TRUMP:","No",6481,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"6482","country",2202.8S,2360.9S,149,"TRUMP:","No",6482,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"6483","you",2202.8S,2360.9S,149,"TRUMP:","No",6483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6484","land",2202.8S,2360.9S,149,"TRUMP:","No",6484,6.61,1.82,3.05,2.16,5.94,1.83,NA,5.66,1.42,4.16,2.11,5.53,1.59
"6485","at",2202.8S,2360.9S,149,"TRUMP:","No",6485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6486","laguardia",2202.8S,2360.9S,149,"TRUMP:","No",6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6487","you",2202.8S,2360.9S,149,"TRUMP:","No",6487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6488","land",2202.8S,2360.9S,149,"TRUMP:","No",6488,6.61,1.82,3.05,2.16,5.94,1.83,NA,5.66,1.42,4.16,2.11,5.53,1.59
"6489","at",2202.8S,2360.9S,149,"TRUMP:","No",6489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6490","kennedy",2202.8S,2360.9S,149,"TRUMP:","No",6490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6491","you",2202.8S,2360.9S,149,"TRUMP:","No",6491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6492","land",2202.8S,2360.9S,149,"TRUMP:","No",6492,6.61,1.82,3.05,2.16,5.94,1.83,NA,5.66,1.42,4.16,2.11,5.53,1.59
"6493","at",2202.8S,2360.9S,149,"TRUMP:","No",6493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6494","lax",2202.8S,2360.9S,149,"TRUMP:","No",6494,4.43,1.08,3.12,2.2,5.33,2.3,NA,NA,NA,NA,NA,NA,NA
"6495","you",2202.8S,2360.9S,149,"TRUMP:","No",6495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6496","land",2202.8S,2360.9S,149,"TRUMP:","No",6496,6.61,1.82,3.05,2.16,5.94,1.83,NA,5.66,1.42,4.16,2.11,5.53,1.59
"6497","at",2202.8S,2360.9S,149,"TRUMP:","No",6497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6498","newark",2202.8S,2360.9S,149,"TRUMP:","No",6498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6499","and",2202.8S,2360.9S,149,"TRUMP:","No",6499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6500","you",2202.8S,2360.9S,149,"TRUMP:","No",6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6501","come",2202.8S,2360.9S,149,"TRUMP:","No",6501,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"6502","in",2202.8S,2360.9S,149,"TRUMP:","No",6502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6503","from",2202.8S,2360.9S,149,"TRUMP:","No",6503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6504","dubai",2202.8S,2360.9S,149,"TRUMP:","No",6504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6505","and",2202.8S,2360.9S,149,"TRUMP:","No",6505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6506","qatar",2202.8S,2360.9S,149,"TRUMP:","No",6506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6507","and",2202.8S,2360.9S,149,"TRUMP:","No",6507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6508","you",2202.8S,2360.9S,149,"TRUMP:","No",6508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6509","see",2202.8S,2360.9S,149,"TRUMP:","No",6509,6.27,1.61,3.9,2.28,6,2.29,NA,NA,NA,NA,NA,NA,NA
"6510","these",2202.8S,2360.9S,149,"TRUMP:","No",6510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6511","incredible",2202.8S,2360.9S,149,"TRUMP:","No",6511,7.59,2.11,6.35,2.87,7.74,1.91,NA,NA,NA,NA,NA,NA,NA
"6512","you",2202.8S,2360.9S,149,"TRUMP:","No",6512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6513","come",2202.8S,2360.9S,149,"TRUMP:","No",6513,5.64,1.26,3.57,2.04,5.94,1.88,NA,NA,NA,NA,NA,NA,NA
"6514","in",2202.8S,2360.9S,149,"TRUMP:","No",6514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6515","from",2202.8S,2360.9S,149,"TRUMP:","No",6515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6516","china",2202.8S,2360.9S,149,"TRUMP:","No",6516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6517","you",2202.8S,2360.9S,149,"TRUMP:","No",6517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6518","see",2202.8S,2360.9S,149,"TRUMP:","No",6518,6.27,1.61,3.9,2.28,6,2.29,NA,NA,NA,NA,NA,NA,NA
"6519","these",2202.8S,2360.9S,149,"TRUMP:","No",6519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6520","incredible",2202.8S,2360.9S,149,"TRUMP:","No",6520,7.59,2.11,6.35,2.87,7.74,1.91,NA,NA,NA,NA,NA,NA,NA
"6521","airports",2202.8S,2360.9S,149,"TRUMP:","No",6521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6522","and",2202.8S,2360.9S,149,"TRUMP:","No",6522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6523","you",2202.8S,2360.9S,149,"TRUMP:","No",6523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6524","land",2202.8S,2360.9S,149,"TRUMP:","No",6524,6.61,1.82,3.05,2.16,5.94,1.83,NA,5.66,1.42,4.16,2.11,5.53,1.59
"6525","we’ve",2202.8S,2360.9S,149,"TRUMP:","No",6525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6526","become",2202.8S,2360.9S,149,"TRUMP:","No",6526,6.32,1.46,3.43,2.11,6.18,2.32,NA,NA,NA,NA,NA,NA,NA
"6527","a",2202.8S,2360.9S,149,"TRUMP:","No",6527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6528","third",2202.8S,2360.9S,149,"TRUMP:","No",6528,5,1.64,2.64,1.87,5.61,2.28,NA,NA,NA,NA,NA,NA,NA
"6529","world",2202.8S,2360.9S,149,"TRUMP:","No",6529,6.46,1.57,4.55,2.3,5.12,2.47,NA,6.5,2.03,5.32,2.39,5.26,2.47
"6530","country",2202.8S,2360.9S,149,"TRUMP:","No",6530,6.14,1.67,3.71,2.47,6.35,2.03,NA,5.93,1.91,5.26,1.93,5.96,1.93
"6531","so",2202.8S,2360.9S,149,"TRUMP:","No",6531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6532","the",2202.8S,2360.9S,149,"TRUMP:","No",6532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6533","worst",2202.8S,2360.9S,149,"TRUMP:","No",6533,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA,NA,NA,NA
"6534","of",2202.8S,2360.9S,149,"TRUMP:","No",6534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6535","all",2202.8S,2360.9S,149,"TRUMP:","No",6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6536","things",2202.8S,2360.9S,149,"TRUMP:","No",6536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6537","has",2202.8S,2360.9S,149,"TRUMP:","No",6537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6538","happened",2202.8S,2360.9S,149,"TRUMP:","No",6538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6539","we",2202.8S,2360.9S,149,"TRUMP:","No",6539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6540","owe",2202.8S,2360.9S,149,"TRUMP:","No",6540,3.56,2.48,4.67,2.42,3.17,1.92,NA,3.25,1.78,5.68,2.16,3.07,1.72
"6541","20",2202.8S,2360.9S,149,"TRUMP:","No",6541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6542","trillion",2202.8S,2360.9S,149,"TRUMP:","No",6542,5.85,1.95,5.19,2.46,5.25,2.13,NA,NA,NA,NA,NA,NA,NA
"6543","and",2202.8S,2360.9S,149,"TRUMP:","No",6543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6544","we’re",2202.8S,2360.9S,149,"TRUMP:","No",6544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6545","a",2202.8S,2360.9S,149,"TRUMP:","No",6545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6546","mess",2202.8S,2360.9S,149,"TRUMP:","No",6546,3.5,1.29,4.7,2.43,2.89,1.84,-2,NA,NA,NA,NA,NA,NA
"6547","we",2202.8S,2360.9S,149,"TRUMP:","No",6547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6548","haven’t",2202.8S,2360.9S,149,"TRUMP:","No",6548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
