"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"13898","going",4884.7S,4924.4S,283,"Wallace:","No",13894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13899","to",4884.7S,4924.4S,283,"Wallace:","No",13895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13900","get",4884.7S,4924.4S,283,"Wallace:","No",13896,6.09,1.57,3.67,2.03,5.65,1.93,NA,NA,NA,NA,NA,NA,NA
"13901","into",4884.7S,4924.4S,283,"Wallace:","No",13897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13902","a",4884.7S,4924.4S,283,"Wallace:","No",13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13903","war",4884.7S,4924.4S,283,"Wallace:","No",13899,2.23,1.58,6.27,2.2,3.27,2.66,-2,2.08,1.91,7.49,2.16,4.5,3
"13904","his",4884.7S,4924.4S,283,"Wallace:","No",13900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13905","words",4884.7S,4924.4S,283,"Wallace:","No",13901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13906","with",4884.7S,4924.4S,283,"Wallace:","No",13902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13907","syria",4884.7S,4924.4S,283,"Wallace:","No",13903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13908","and",4884.7S,4924.4S,283,"Wallace:","No",13904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13909","russia",4884.7S,4924.4S,283,"Wallace:","No",13905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13910","so",4884.7S,4924.4S,283,"Wallace:","No",13906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13911","the",4884.7S,4924.4S,283,"Wallace:","No",13907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13912","question",4884.7S,4924.4S,283,"Wallace:","No",13908,6.36,1.62,3.67,2.24,5.88,2.31,NA,NA,NA,NA,NA,NA,NA
"13913","i",4884.7S,4924.4S,283,"Wallace:","No",13909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13914","have",4884.7S,4924.4S,283,"Wallace:","No",13910,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"13915","is",4884.7S,4924.4S,283,"Wallace:","No",13911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13916","first",4884.7S,4924.4S,283,"Wallace:","No",13912,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"13917","how",4884.7S,4924.4S,283,"Wallace:","No",13913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13918","do",4884.7S,4924.4S,283,"Wallace:","No",13914,5.41,1.84,3.67,2.15,6.35,2,NA,NA,NA,NA,NA,NA,NA
"13919","you",4884.7S,4924.4S,283,"Wallace:","No",13915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13920","respond",4884.7S,4924.4S,283,"Wallace:","No",13916,5.71,1.68,3.09,2.07,6,1.94,NA,NA,NA,NA,NA,NA,NA
"13921","to",4884.7S,4924.4S,283,"Wallace:","No",13917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13922","their",4884.7S,4924.4S,283,"Wallace:","No",13918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13923","concerns",4884.7S,4924.4S,283,"Wallace:","No",13919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13924","secondly",4884.7S,4924.4S,283,"Wallace:","No",13920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13925","if",4884.7S,4924.4S,283,"Wallace:","No",13921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13926","you",4884.7S,4924.4S,283,"Wallace:","No",13922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13927","impose",4884.7S,4924.4S,283,"Wallace:","No",13923,3.86,1.75,4.89,2.4,5.38,2.56,-1,3.66,1.59,5.28,1.79,4.45,2.06
"13928","a",4884.7S,4924.4S,283,"Wallace:","No",13924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13929","no",4884.7S,4924.4S,283,"Wallace:","No",13925,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"13930","fly",4884.7S,4924.4S,283,"Wallace:","No",13926,6.06,2.65,4.9,2.41,5.28,2.8,NA,7.29,1.76,6.64,2.08,5.18,2.54
"13931","zone",4884.7S,4924.4S,283,"Wallace:","No",13927,4.75,2.05,3.78,2.53,5.23,1.82,NA,NA,NA,NA,NA,NA,NA
"13932","and",4884.7S,4924.4S,283,"Wallace:","No",13928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13933","a",4884.7S,4924.4S,283,"Wallace:","No",13929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13934","russian",4884.7S,4924.4S,283,"Wallace:","No",13930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13935","plane",4884.7S,4924.4S,283,"Wallace:","No",13931,5.72,1.85,4.91,2.18,5.07,2.35,NA,6.43,1.98,6.14,2.39,4.78,2.19
"13936","violates",4884.7S,4924.4S,283,"Wallace:","No",13932,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA
"13937","that",4884.7S,4924.4S,283,"Wallace:","No",13933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13938","does",4884.7S,4924.4S,283,"Wallace:","No",13934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13939","president",4884.7S,4924.4S,283,"Wallace:","No",13935,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"13940","clinton",4884.7S,4924.4S,283,"Wallace:","No",13936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13941","shoot",4884.7S,4924.4S,283,"Wallace:","No",13937,3.5,2.37,6,2.47,4.67,2.54,-1,NA,NA,NA,NA,NA,NA
"13942","that",4884.7S,4924.4S,283,"Wallace:","No",13938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13943","plane",4884.7S,4924.4S,283,"Wallace:","No",13939,5.72,1.85,4.91,2.18,5.07,2.35,NA,6.43,1.98,6.14,2.39,4.78,2.19
"13944","down",4884.7S,4924.4S,283,"Wallace:","No",13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13945","well",4924.9S,5042.7S,284,"Clinton:","No",13941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13946","chris",4924.9S,5042.7S,284,"Clinton:","No",13942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13947","first",4924.9S,5042.7S,284,"Clinton:","No",13943,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"13948","of",4924.9S,5042.7S,284,"Clinton:","No",13944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13949","all",4924.9S,5042.7S,284,"Clinton:","No",13945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13950","i",4924.9S,5042.7S,284,"Clinton:","No",13946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13951","think",4924.9S,5042.7S,284,"Clinton:","No",13947,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"13952","a",4924.9S,5042.7S,284,"Clinton:","No",13948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13953","no",4924.9S,5042.7S,284,"Clinton:","No",13949,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"13954","fly",4924.9S,5042.7S,284,"Clinton:","No",13950,6.06,2.65,4.9,2.41,5.28,2.8,NA,7.29,1.76,6.64,2.08,5.18,2.54
"13955","zone",4924.9S,5042.7S,284,"Clinton:","No",13951,4.75,2.05,3.78,2.53,5.23,1.82,NA,NA,NA,NA,NA,NA,NA
"13956","could",4924.9S,5042.7S,284,"Clinton:","No",13952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13957","save",4924.9S,5042.7S,284,"Clinton:","No",13953,7.26,1.59,4.62,2.46,6.34,2.43,2,6.45,1.93,4.95,2.19,6,1.79
"13958","lives",4924.9S,5042.7S,284,"Clinton:","No",13954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13959","and",4924.9S,5042.7S,284,"Clinton:","No",13955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13960","hasten",4924.9S,5042.7S,284,"Clinton:","No",13956,4.9,1.7,3.86,2.42,5.33,2.06,NA,4.9,0.99,4.9,1.95,4.67,1.52
"13961","the",4924.9S,5042.7S,284,"Clinton:","No",13957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13962","end",4924.9S,5042.7S,284,"Clinton:","No",13958,4.73,1.75,3.95,2.4,4.41,2.45,NA,3.44,1.64,4.44,2.17,4.41,1.78
"13963","of",4924.9S,5042.7S,284,"Clinton:","No",13959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13964","the",4924.9S,5042.7S,284,"Clinton:","No",13960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13965","conflict",4924.9S,5042.7S,284,"Clinton:","No",13961,3.05,1.57,5.41,2.2,4.11,2.08,-2,NA,NA,NA,NA,NA,NA
"13966","i",4924.9S,5042.7S,284,"Clinton:","No",13962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13967","am",4924.9S,5042.7S,284,"Clinton:","No",13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13968","well",4924.9S,5042.7S,284,"Clinton:","No",13964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13969","aware",4924.9S,5042.7S,284,"Clinton:","No",13965,6.86,1.49,4.7,2.56,7.05,2.41,NA,NA,NA,NA,NA,NA,NA
"13970","of",4924.9S,5042.7S,284,"Clinton:","No",13966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13971","the",4924.9S,5042.7S,284,"Clinton:","No",13967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13972","really",4924.9S,5042.7S,284,"Clinton:","No",13968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13973","legitimate",4924.9S,5042.7S,284,"Clinton:","No",13969,5.7,1.89,3.94,2.8,6.29,1.97,NA,NA,NA,NA,NA,NA,NA
"13974","concerns",4924.9S,5042.7S,284,"Clinton:","No",13970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13975","you",4924.9S,5042.7S,284,"Clinton:","No",13971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13976","have",4924.9S,5042.7S,284,"Clinton:","No",13972,5.86,2.03,3.52,2.04,5.72,2.3,NA,NA,NA,NA,NA,NA,NA
"13977","expressed",4924.9S,5042.7S,284,"Clinton:","No",13973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13978","from",4924.9S,5042.7S,284,"Clinton:","No",13974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13979","both",4924.9S,5042.7S,284,"Clinton:","No",13975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13980","the",4924.9S,5042.7S,284,"Clinton:","No",13976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13981","president",4924.9S,5042.7S,284,"Clinton:","No",13977,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"13982","and",4924.9S,5042.7S,284,"Clinton:","No",13978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13983","the",4924.9S,5042.7S,284,"Clinton:","No",13979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13984","general",4924.9S,5042.7S,284,"Clinton:","No",13980,5.32,1.21,3.71,2.49,5.24,2.51,NA,NA,NA,NA,NA,NA,NA
"13985","this",4924.9S,5042.7S,284,"Clinton:","No",13981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13986","would",4924.9S,5042.7S,284,"Clinton:","No",13982,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"13987","not",4924.9S,5042.7S,284,"Clinton:","No",13983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13988","be",4924.9S,5042.7S,284,"Clinton:","No",13984,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"13989","done",4924.9S,5042.7S,284,"Clinton:","No",13985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13990","just",4924.9S,5042.7S,284,"Clinton:","No",13986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13991","on",4924.9S,5042.7S,284,"Clinton:","No",13987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13992","the",4924.9S,5042.7S,284,"Clinton:","No",13988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13993","first",4924.9S,5042.7S,284,"Clinton:","No",13989,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"13994","day",4924.9S,5042.7S,284,"Clinton:","No",13990,6.36,1.4,3.62,2.31,5.59,2.06,NA,6.66,1.43,5,2.02,5.88,1.43
"13995","this",4924.9S,5042.7S,284,"Clinton:","No",13991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13996","would",4924.9S,5042.7S,284,"Clinton:","No",13992,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"13997","take",4924.9S,5042.7S,284,"Clinton:","No",13993,4.82,1.53,4.52,2.27,4.83,2.15,NA,NA,NA,NA,NA,NA,NA
"13998","a",4924.9S,5042.7S,284,"Clinton:","No",13994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13999","lot",4924.9S,5042.7S,284,"Clinton:","No",13995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14000","of",4924.9S,5042.7S,284,"Clinton:","No",13996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14001","negotiation",4924.9S,5042.7S,284,"Clinton:","No",13997,6.05,1.58,4.76,2.36,6.17,1.85,NA,NA,NA,NA,NA,NA,NA
"14002","and",4924.9S,5042.7S,284,"Clinton:","No",13998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14003","it",4924.9S,5042.7S,284,"Clinton:","No",13999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14004","would",4924.9S,5042.7S,284,"Clinton:","No",14000,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"14005","also",4924.9S,5042.7S,284,"Clinton:","No",14001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14006","take",4924.9S,5042.7S,284,"Clinton:","No",14002,4.82,1.53,4.52,2.27,4.83,2.15,NA,NA,NA,NA,NA,NA,NA
"14007","making",4924.9S,5042.7S,284,"Clinton:","No",14003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14008","it",4924.9S,5042.7S,284,"Clinton:","No",14004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14009","clear",4924.9S,5042.7S,284,"Clinton:","No",14005,6.14,1.7,2.71,1.71,6.17,1.76,1,NA,NA,NA,NA,NA,NA
"14010","to",4924.9S,5042.7S,284,"Clinton:","No",14006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14011","the",4924.9S,5042.7S,284,"Clinton:","No",14007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14012","russians",4924.9S,5042.7S,284,"Clinton:","No",14008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14013","and",4924.9S,5042.7S,284,"Clinton:","No",14009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14014","the",4924.9S,5042.7S,284,"Clinton:","No",14010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14015","syrians",4924.9S,5042.7S,284,"Clinton:","No",14011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14016","that",4924.9S,5042.7S,284,"Clinton:","No",14012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14017","our",4924.9S,5042.7S,284,"Clinton:","No",14013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14018","purpose",4924.9S,5042.7S,284,"Clinton:","No",14014,6.67,1.68,5.05,2.5,7.42,1.8,NA,NA,NA,NA,NA,NA,NA
"14019","is",4924.9S,5042.7S,284,"Clinton:","No",14015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14020","to",4924.9S,5042.7S,284,"Clinton:","No",14016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14021","provide",4924.9S,5042.7S,284,"Clinton:","No",14017,6.67,1.41,4.76,2.49,5.96,1.92,NA,NA,NA,NA,NA,NA,NA
"14022","safe",4924.9S,5042.7S,284,"Clinton:","No",14018,7.7,1.57,3.14,2.6,7.21,1.88,1,7.07,1.9,3.86,2.72,5.81,2.06
"14023","zones",4924.9S,5042.7S,284,"Clinton:","No",14019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14024","on",4924.9S,5042.7S,284,"Clinton:","No",14020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14025","the",4924.9S,5042.7S,284,"Clinton:","No",14021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14026","ground",4924.9S,5042.7S,284,"Clinton:","No",14022,5.28,1.56,2.35,1.73,5.5,2.01,NA,5.36,0.95,4.14,1.78,5.14,1.65
"14027","we've",4924.9S,5042.7S,284,"Clinton:","No",14023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14028","had",4924.9S,5042.7S,284,"Clinton:","No",14024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14029","millions",4924.9S,5042.7S,284,"Clinton:","No",14025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14030","of",4924.9S,5042.7S,284,"Clinton:","No",14026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14031","people",4924.9S,5042.7S,284,"Clinton:","No",14027,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14032","leave",4924.9S,5042.7S,284,"Clinton:","No",14028,4.68,1.64,4.48,2.11,5.47,1.97,-1,3.83,1.44,4.36,1.91,4.36,2
"14033","syria",4924.9S,5042.7S,284,"Clinton:","No",14029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14034","and",4924.9S,5042.7S,284,"Clinton:","No",14030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14035","those",4924.9S,5042.7S,284,"Clinton:","No",14031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14036","millions",4924.9S,5042.7S,284,"Clinton:","No",14032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14037","of",4924.9S,5042.7S,284,"Clinton:","No",14033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14038","people",4924.9S,5042.7S,284,"Clinton:","No",14034,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14039","inside",4924.9S,5042.7S,284,"Clinton:","No",14035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14040","syria",4924.9S,5042.7S,284,"Clinton:","No",14036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14041","who’ve",4924.9S,5042.7S,284,"Clinton:","No",14037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14042","been",4924.9S,5042.7S,284,"Clinton:","No",14038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14043","dislocated",4924.9S,5042.7S,284,"Clinton:","No",14039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14044","so",4924.9S,5042.7S,284,"Clinton:","No",14040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14045","i",4924.9S,5042.7S,284,"Clinton:","No",14041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14046","think",4924.9S,5042.7S,284,"Clinton:","No",14042,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"14047","we",4924.9S,5042.7S,284,"Clinton:","No",14043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14048","could",4924.9S,5042.7S,284,"Clinton:","No",14044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14049","strike",4924.9S,5042.7S,284,"Clinton:","No",14045,3.06,1.89,5.52,2.44,3.28,1.49,-1,NA,NA,NA,NA,NA,NA
"14050","a",4924.9S,5042.7S,284,"Clinton:","No",14046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14051","deal",4924.9S,5042.7S,284,"Clinton:","No",14047,6.14,1.52,3.9,2.39,6.12,2.03,NA,NA,NA,NA,NA,NA,NA
"14052","and",4924.9S,5042.7S,284,"Clinton:","No",14048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14053","make",4924.9S,5042.7S,284,"Clinton:","No",14049,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"14054","it",4924.9S,5042.7S,284,"Clinton:","No",14050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14055","very",4924.9S,5042.7S,284,"Clinton:","No",14051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14056","clear",4924.9S,5042.7S,284,"Clinton:","No",14052,6.14,1.7,2.71,1.71,6.17,1.76,1,NA,NA,NA,NA,NA,NA
"14057","to",4924.9S,5042.7S,284,"Clinton:","No",14053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14058","the",4924.9S,5042.7S,284,"Clinton:","No",14054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14059","russians",4924.9S,5042.7S,284,"Clinton:","No",14055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14060","and",4924.9S,5042.7S,284,"Clinton:","No",14056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14061","syrians",4924.9S,5042.7S,284,"Clinton:","No",14057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14062","that",4924.9S,5042.7S,284,"Clinton:","No",14058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14063","this",4924.9S,5042.7S,284,"Clinton:","No",14059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14064","was",4924.9S,5042.7S,284,"Clinton:","No",14060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14065","something",4924.9S,5042.7S,284,"Clinton:","No",14061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14066","that",4924.9S,5042.7S,284,"Clinton:","No",14062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14067","we",4924.9S,5042.7S,284,"Clinton:","No",14063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14068","believe",4924.9S,5042.7S,284,"Clinton:","No",14064,7.05,1.36,3.33,2.15,6.56,2.06,NA,NA,NA,NA,NA,NA,NA
"14069","the",4924.9S,5042.7S,284,"Clinton:","No",14065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14070","best",4924.9S,5042.7S,284,"Clinton:","No",14066,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
"14071","interests",4924.9S,5042.7S,284,"Clinton:","No",14067,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"14072","of",4924.9S,5042.7S,284,"Clinton:","No",14068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14073","the",4924.9S,5042.7S,284,"Clinton:","No",14069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14074","people",4924.9S,5042.7S,284,"Clinton:","No",14070,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"14075","on",4924.9S,5042.7S,284,"Clinton:","No",14071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14076","the",4924.9S,5042.7S,284,"Clinton:","No",14072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14077","ground",4924.9S,5042.7S,284,"Clinton:","No",14073,5.28,1.56,2.35,1.73,5.5,2.01,NA,5.36,0.95,4.14,1.78,5.14,1.65
"14078","in",4924.9S,5042.7S,284,"Clinton:","No",14074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14079","syria",4924.9S,5042.7S,284,"Clinton:","No",14075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14080","it",4924.9S,5042.7S,284,"Clinton:","No",14076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14081","would",4924.9S,5042.7S,284,"Clinton:","No",14077,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"14082","help",4924.9S,5042.7S,284,"Clinton:","No",14078,6.95,2.01,4.29,2.43,6.89,1.84,2,NA,NA,NA,NA,NA,NA
"14083","us",4924.9S,5042.7S,284,"Clinton:","No",14079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14084","in",4924.9S,5042.7S,284,"Clinton:","No",14080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
