"","word","StartTime","EndTime","Turn","Interlocutor","Interruption","Debate","Order","ValenceWarriner","ValenceUncertaintyWarriner","ArousalWarriner","ArousalUncertaintyWarriner","DominanceWarriner","DominanceUncertaintyWarriner","ValenceAfinn","ValenceAnew","ValenceUncertaintyAnew","ArousalAnew","ArousalUncertaintyAnew","DominanceAnew","DominanceUncertaintyAnew"
"7874","going",2565.1S,2685.3S,97,"Romney:","No",1,7874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7875","to",2565.1S,2685.3S,97,"Romney:","No",1,7875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7876","give",2565.1S,2685.3S,97,"Romney:","No",1,7876,7.73,1.08,4.57,2.23,5.72,2.47,NA,7.13,1.38,5.33,1.88,6.27,1.82
"7877","a",2565.1S,2685.3S,97,"Romney:","No",1,7877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7878","better",2565.1S,2685.3S,97,"Romney:","No",1,7878,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
"7879","prescription",2565.1S,2685.3S,97,"Romney:","No",1,7879,4.55,1.44,3.14,1.82,5,2.07,NA,NA,NA,NA,NA,NA,NA
"7880","program",2565.1S,2685.3S,97,"Romney:","No",1,7880,5.5,1.65,3.9,2.13,6.53,2.25,NA,NA,NA,NA,NA,NA,NA
"7881","that's",2565.1S,2685.3S,97,"Romney:","No",1,7881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7882","one",2565.1S,2685.3S,97,"Romney:","No",1,7882,6.09,2.07,2.67,2.01,5.56,2.45,NA,NA,NA,NA,NA,NA,NA
"7883","that's",2565.1S,2685.3S,97,"Romney:","No",1,7883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7884","1",2565.1S,2685.3S,97,"Romney:","No",1,7884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7885","for",2565.1S,2685.3S,97,"Romney:","No",1,7885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7886","every",2565.1S,2685.3S,97,"Romney:","No",1,7886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7887","15",2565.1S,2685.3S,97,"Romney:","No",1,7887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7888","dollars",2565.1S,2685.3S,97,"Romney:","No",1,7888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7889","you've",2565.1S,2685.3S,97,"Romney:","No",1,7889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7890","cut",2565.1S,2685.3S,97,"Romney:","No",1,7890,3.9,1.84,5.07,2.43,4.55,2.14,-1,3.64,2.08,5,2.32,4.7,1.98
"7891","they're",2565.1S,2685.3S,97,"Romney:","No",1,7891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7892","smart",2565.1S,2685.3S,97,"Romney:","No",1,7892,7.73,1.2,3.81,2.27,6.81,2.61,1,7.93,1.48,5.9,2.22,6.77,2.18
"7893","enough",2565.1S,2685.3S,97,"Romney:","No",1,7893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7894","to",2565.1S,2685.3S,97,"Romney:","No",1,7894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7895","know",2565.1S,2685.3S,97,"Romney:","No",1,7895,6.82,1.44,3.24,2.02,5.78,1.96,NA,6.93,1.72,5.77,1.92,6.9,2.29
"7896","that's",2565.1S,2685.3S,97,"Romney:","No",1,7896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7897","not",2565.1S,2685.3S,97,"Romney:","No",1,7897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7898","a",2565.1S,2685.3S,97,"Romney:","No",1,7898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7899","good",2565.1S,2685.3S,97,"Romney:","No",1,7899,7.89,1.24,3.66,2.72,6.41,2.18,3,7.47,1.45,5.43,2.85,6.41,2.05
"7900","trade",2565.1S,2685.3S,97,"Romney:","No",1,7900,5.91,2.04,4.45,2.86,6.26,2.28,NA,NA,NA,NA,NA,NA,NA
"7901","i",2565.1S,2685.3S,97,"Romney:","No",1,7901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7902","want",2565.1S,2685.3S,97,"Romney:","No",1,7902,6,1.8,5.29,2.12,5.39,2.68,1,5.25,2.08,6,2.11,4.54,2.13
"7903","to",2565.1S,2685.3S,97,"Romney:","No",1,7903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7904","take",2565.1S,2685.3S,97,"Romney:","No",1,7904,4.82,1.53,4.52,2.27,4.83,2.15,NA,NA,NA,NA,NA,NA,NA
"7905","that",2565.1S,2685.3S,97,"Romney:","No",1,7905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7906","716",2565.1S,2685.3S,97,"Romney:","No",1,7906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7907","billion",2565.1S,2685.3S,97,"Romney:","No",1,7907,6.8,2.24,5.44,2.83,6.5,1.71,NA,NA,NA,NA,NA,NA,NA
"7908","you've",2565.1S,2685.3S,97,"Romney:","No",1,7908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7909","cut",2565.1S,2685.3S,97,"Romney:","No",1,7909,3.9,1.84,5.07,2.43,4.55,2.14,-1,3.64,2.08,5,2.32,4.7,1.98
"7910","and",2565.1S,2685.3S,97,"Romney:","No",1,7910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7911","put",2565.1S,2685.3S,97,"Romney:","No",1,7911,5.09,1.23,3.86,2.03,5.94,1.84,NA,NA,NA,NA,NA,NA,NA
"7912","it",2565.1S,2685.3S,97,"Romney:","No",1,7912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7913","back",2565.1S,2685.3S,97,"Romney:","No",1,7913,4.76,1.76,2.59,1.79,5.22,2.32,NA,NA,NA,NA,NA,NA,NA
"7914","into",2565.1S,2685.3S,97,"Romney:","No",1,7914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7915","medicare",2565.1S,2685.3S,97,"Romney:","No",1,7915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7916","by",2565.1S,2685.3S,97,"Romney:","No",1,7916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7917","the",2565.1S,2685.3S,97,"Romney:","No",1,7917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7918","way",2565.1S,2685.3S,97,"Romney:","No",1,7918,5.91,1.44,2.9,1.92,4.83,1.82,NA,NA,NA,NA,NA,NA,NA
"7919","we",2565.1S,2685.3S,97,"Romney:","No",1,7919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7920","can",2565.1S,2685.3S,97,"Romney:","No",1,7920,6.41,1.53,3.14,1.93,6.44,2.19,NA,NA,NA,NA,NA,NA,NA
"7921","include",2565.1S,2685.3S,97,"Romney:","No",1,7921,6.39,1.5,3.05,2.06,5.84,2.32,NA,NA,NA,NA,NA,NA,NA
"7922","a",2565.1S,2685.3S,97,"Romney:","No",1,7922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7923","prescription",2565.1S,2685.3S,97,"Romney:","No",1,7923,4.55,1.44,3.14,1.82,5,2.07,NA,NA,NA,NA,NA,NA,NA
"7924","program",2565.1S,2685.3S,97,"Romney:","No",1,7924,5.5,1.65,3.9,2.13,6.53,2.25,NA,NA,NA,NA,NA,NA,NA
"7925","if",2565.1S,2685.3S,97,"Romney:","No",1,7925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7926","we",2565.1S,2685.3S,97,"Romney:","No",1,7926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7927","need",2565.1S,2685.3S,97,"Romney:","No",1,7927,5.45,1.82,3.67,2.15,5.06,2.16,NA,NA,NA,NA,NA,NA,NA
"7928","to",2565.1S,2685.3S,97,"Romney:","No",1,7928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7929","improve",2565.1S,2685.3S,97,"Romney:","No",1,7929,6.14,1.76,4.61,2.38,6.04,2.46,2,7.65,1.16,5.69,2.15,6.08,2.25
"7930","it",2565.1S,2685.3S,97,"Romney:","No",1,7930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7931","but",2565.1S,2685.3S,97,"Romney:","No",1,7931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7932","the",2565.1S,2685.3S,97,"Romney:","No",1,7932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7933","idea",2565.1S,2685.3S,97,"Romney:","No",1,7933,7.05,1.81,4.66,2.57,6.11,1.94,NA,7,1.34,5.86,1.81,6.26,2
"7934","of",2565.1S,2685.3S,97,"Romney:","No",1,7934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7935","cutting",2565.1S,2685.3S,97,"Romney:","No",1,7935,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA
"7936","716",2565.1S,2685.3S,97,"Romney:","No",1,7936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7937","billion",2565.1S,2685.3S,97,"Romney:","No",1,7937,6.8,2.24,5.44,2.83,6.5,1.71,NA,NA,NA,NA,NA,NA,NA
"7938","from",2565.1S,2685.3S,97,"Romney:","No",1,7938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7939","medicare",2565.1S,2685.3S,97,"Romney:","No",1,7939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7940","to",2565.1S,2685.3S,97,"Romney:","No",1,7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7941","be",2565.1S,2685.3S,97,"Romney:","No",1,7941,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"7942","able",2565.1S,2685.3S,97,"Romney:","No",1,7942,6.64,1.79,3.38,2.25,6.17,2.62,NA,6.74,2,4.3,2.17,6.83,2.04
"7943","to",2565.1S,2685.3S,97,"Romney:","No",1,7943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7944","balance",2565.1S,2685.3S,97,"Romney:","No",1,7944,6.84,1.57,4.13,2.03,5.47,2.06,NA,NA,NA,NA,NA,NA,NA
"7945","the",2565.1S,2685.3S,97,"Romney:","No",1,7945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7946","additional",2565.1S,2685.3S,97,"Romney:","No",1,7946,6.15,1.76,3.61,2.17,4.95,1.99,NA,NA,NA,NA,NA,NA,NA
"7947","cost",2565.1S,2685.3S,97,"Romney:","No",1,7947,4.11,1.97,4.9,2.77,3.67,1.81,NA,NA,NA,NA,NA,NA,NA
"7948","of",2565.1S,2685.3S,97,"Romney:","No",1,7948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7949","obamacare",2565.1S,2685.3S,97,"Romney:","No",1,7949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7950","is",2565.1S,2685.3S,97,"Romney:","No",1,7950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7951","in",2565.1S,2685.3S,97,"Romney:","No",1,7951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7952","my",2565.1S,2685.3S,97,"Romney:","No",1,7952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7953","opinion",2565.1S,2685.3S,97,"Romney:","No",1,7953,6.38,1.86,4.53,2.45,6.28,1.94,NA,6.28,1.45,4.89,2.46,5.53,1.93
"7954","a",2565.1S,2685.3S,97,"Romney:","No",1,7954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7955","mistake",2565.1S,2685.3S,97,"Romney:","No",1,7955,2.89,1.73,4.93,2.61,4.69,2.79,-2,2.86,1.79,5.18,2.42,3.86,2.42
"7956","and",2565.1S,2685.3S,97,"Romney:","No",1,7956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7957","with",2565.1S,2685.3S,97,"Romney:","No",1,7957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7958","regards",2565.1S,2685.3S,97,"Romney:","No",1,7958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7959","to",2565.1S,2685.3S,97,"Romney:","No",1,7959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7960","young",2565.1S,2685.3S,97,"Romney:","No",1,7960,6.31,1.59,4.09,2.22,5.6,2.84,NA,6.89,2.12,5.64,2.51,5.3,2.49
"7961","people",2565.1S,2685.3S,97,"Romney:","No",1,7961,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
"7962","coming",2565.1S,2685.3S,97,"Romney:","No",1,7962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7963","along",2565.1S,2685.3S,97,"Romney:","No",1,7963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7964","i've",2565.1S,2685.3S,97,"Romney:","No",1,7964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7965","got",2565.1S,2685.3S,97,"Romney:","No",1,7965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7966","proposals",2565.1S,2685.3S,97,"Romney:","No",1,7966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7967","to",2565.1S,2685.3S,97,"Romney:","No",1,7967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7968","make",2565.1S,2685.3S,97,"Romney:","No",1,7968,6.09,1.6,3.67,2.33,6.22,2.32,NA,NA,NA,NA,NA,NA,NA
"7969","sure",2565.1S,2685.3S,97,"Romney:","No",1,7969,6.64,2.13,3.48,2.25,6.82,1.51,NA,6.53,1.96,5,2.39,6.03,2.16
"7970","medicare",2565.1S,2685.3S,97,"Romney:","No",1,7970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7971","and",2565.1S,2685.3S,97,"Romney:","No",1,7971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7972","social",2565.1S,2685.3S,97,"Romney:","No",1,7972,6.08,1.62,5.16,2.3,5.17,2.07,NA,6.88,1.82,4.98,2.59,5.91,2.07
"7973","security",2565.1S,2685.3S,97,"Romney:","No",1,7973,6.41,1.4,4.19,2.04,6,2.18,NA,7.28,1.51,4.22,2.45,5.53,2.27
"7974","are",2565.1S,2685.3S,97,"Romney:","No",1,7974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7975","there",2565.1S,2685.3S,97,"Romney:","No",1,7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7976","for",2565.1S,2685.3S,97,"Romney:","No",1,7976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7977","them",2565.1S,2685.3S,97,"Romney:","No",1,7977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7978","without",2565.1S,2685.3S,97,"Romney:","No",1,7978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7979","any",2565.1S,2685.3S,97,"Romney:","No",1,7979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7980","question",2565.1S,2685.3S,97,"Romney:","No",1,7980,6.36,1.62,3.67,2.24,5.88,2.31,NA,NA,NA,NA,NA,NA,NA
"7981","mr",2685.6S,2686S,98,"Lehrer:","No",1,7981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7982","president",2685.6S,2686S,98,"Lehrer:","No",1,7982,5.23,1.57,4.71,2.69,4.38,2.73,NA,5.2,2.17,5.63,2.14,4.77,2.6
"7983","first",2687.8S,2707S,99,"Obama:","No",1,7983,7.33,1.28,4.9,2.83,6.38,2.32,NA,6.89,2.22,6.14,2.48,7.21,1.93
"7984","of",2687.8S,2707S,99,"Obama:","No",1,7984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7985","all",2687.8S,2707S,99,"Obama:","No",1,7985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7986","i",2687.8S,2707S,99,"Obama:","No",1,7986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7987","think",2687.8S,2707S,99,"Obama:","No",1,7987,6.68,1.67,3.75,2.27,6.5,2.01,NA,6.41,1.88,5.34,2.48,6.38,2.19
"7988","it's",2687.8S,2707S,99,"Obama:","No",1,7988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7989","important",2687.8S,2707S,99,"Obama:","No",1,7989,6.82,1.4,4.71,2.35,6.39,1.97,2,NA,NA,NA,NA,NA,NA
"7990","for",2687.8S,2707S,99,"Obama:","No",1,7990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7991","governor",2687.8S,2707S,99,"Obama:","No",1,7991,5.32,1.49,3.65,2.3,6.05,2.46,NA,NA,NA,NA,NA,NA,NA
"7992","romney",2687.8S,2707S,99,"Obama:","No",1,7992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7993","to",2687.8S,2707S,99,"Obama:","No",1,7993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7994","present",2687.8S,2707S,99,"Obama:","No",1,7994,6.85,1.5,4.82,2.92,6.65,2.03,NA,6.95,1.85,5.12,2.39,5.83,1.78
"7995","this",2687.8S,2707S,99,"Obama:","No",1,7995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7996","plan",2687.8S,2707S,99,"Obama:","No",1,7996,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"7997","that",2687.8S,2707S,99,"Obama:","No",1,7997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7998","he",2687.8S,2707S,99,"Obama:","No",1,7998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7999","says",2687.8S,2707S,99,"Obama:","No",1,7999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8000","will",2687.8S,2707S,99,"Obama:","No",1,8000,5.32,1.78,2.9,2.07,6.61,2.33,NA,NA,NA,NA,NA,NA,NA
"8001","only",2687.8S,2707S,99,"Obama:","No",1,8001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8002","affect",2687.8S,2707S,99,"Obama:","No",1,8002,5.65,1.23,3.61,2.23,6.39,1.5,NA,NA,NA,NA,NA,NA,NA
"8003","folks",2687.8S,2707S,99,"Obama:","No",1,8003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8004","in",2687.8S,2707S,99,"Obama:","No",1,8004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8005","the",2687.8S,2707S,99,"Obama:","No",1,8005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8006","future",2687.8S,2707S,99,"Obama:","No",1,8006,6.68,1.78,5.33,2.58,5.53,2.58,NA,6.71,2.12,6.48,2.23,4.89,2.56
"8007","and",2687.8S,2707S,99,"Obama:","No",1,8007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8008","the",2687.8S,2707S,99,"Obama:","No",1,8008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8009","essence",2687.8S,2707S,99,"Obama:","No",1,8009,6.75,1.26,3.86,2.17,5.62,1.66,NA,6.75,1.62,5.18,2.25,5.61,1.52
"8010","of",2687.8S,2707S,99,"Obama:","No",1,8010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8011","the",2687.8S,2707S,99,"Obama:","No",1,8011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8012","plan",2687.8S,2707S,99,"Obama:","No",1,8012,6.14,1.46,3.86,2.26,6.28,1.93,NA,6.47,1.36,4.77,2.49,6.55,1.53
"8013","is",2687.8S,2707S,99,"Obama:","No",1,8013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8014","that",2687.8S,2707S,99,"Obama:","No",1,8014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8015","he",2687.8S,2707S,99,"Obama:","No",1,8015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8016","would",2687.8S,2707S,99,"Obama:","No",1,8016,5.91,1.54,3.81,2.38,5.94,1.6,NA,NA,NA,NA,NA,NA,NA
"8017","turn",2687.8S,2707S,99,"Obama:","No",1,8017,5.45,1.14,3.48,1.91,5.88,2.09,NA,NA,NA,NA,NA,NA,NA
"8018","medicare",2687.8S,2707S,99,"Obama:","No",1,8018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8019","into",2687.8S,2707S,99,"Obama:","No",1,8019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8020","a",2687.8S,2707S,99,"Obama:","No",1,8020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8021","voucher",2687.8S,2707S,99,"Obama:","No",1,8021,5.67,2.06,4.4,2.78,5.29,2.3,NA,NA,NA,NA,NA,NA,NA
"8022","program",2687.8S,2707S,99,"Obama:","No",1,8022,5.5,1.65,3.9,2.13,6.53,2.25,NA,NA,NA,NA,NA,NA,NA
"8023","it's",2687.8S,2707S,99,"Obama:","No",1,8023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8024","called",2687.8S,2707S,99,"Obama:","No",1,8024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8025","premium",2687.8S,2707S,99,"Obama:","No",1,8025,6.9,2.05,5.5,2.37,5.86,2.24,NA,NA,NA,NA,NA,NA,NA
"8026","support",2687.8S,2707S,99,"Obama:","No",1,8026,6.89,2.14,3.05,1.99,6.11,2.42,2,NA,NA,NA,NA,NA,NA
"8027","but",2687.8S,2707S,99,"Obama:","No",1,8027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8028","it's",2687.8S,2707S,99,"Obama:","No",1,8028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8029","understood",2687.8S,2707S,99,"Obama:","No",1,8029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8030","to",2687.8S,2707S,99,"Obama:","No",1,8030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8031","be",2687.8S,2707S,99,"Obama:","No",1,8031,6.18,1.44,3.43,2.31,5.5,2.85,NA,NA,NA,NA,NA,NA,NA
"8032","a",2687.8S,2707S,99,"Obama:","No",1,8032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8033","voucher",2687.8S,2707S,99,"Obama:","No",1,8033,5.67,2.06,4.4,2.78,5.29,2.3,NA,NA,NA,NA,NA,NA,NA
"8034","program",2687.8S,2707S,99,"Obama:","No",1,8034,5.5,1.65,3.9,2.13,6.53,2.25,NA,NA,NA,NA,NA,NA,NA
"8035","his",2687.8S,2707S,99,"Obama:","No",1,8035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8036","running",2687.8S,2707S,99,"Obama:","No",1,8036,6.53,2.14,5.52,2.19,5.89,2.18,NA,NA,NA,NA,NA,NA,NA
"8037","mate",2687.8S,2707S,99,"Obama:","No",1,8037,7.18,1.76,5.95,2.74,6.79,2.02,NA,6.87,1.74,6.3,2.34,5.48,2.2
"8038","and",2707.1S,2708.1S,100,"Lehrer:","No",1,8038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8039","you",2707.1S,2708.1S,100,"Lehrer:","No",1,8039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8040","and",2707.1S,2708.1S,100,"Lehrer:","No",1,8040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8041","you",2707.1S,2708.1S,100,"Lehrer:","No",1,8041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8042","don't",2707.1S,2708.1S,100,"Lehrer:","No",1,8042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8043","support",2707.1S,2708.1S,100,"Lehrer:","No",1,8043,6.89,2.14,3.05,1.99,6.11,2.42,2,NA,NA,NA,NA,NA,NA
"8044","that",2707.1S,2708.1S,100,"Lehrer:","No",1,8044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8045","i",2708.4S,2710.2S,101,"Obama:","No",1,8045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8046","don't",2708.4S,2710.2S,101,"Obama:","No",1,8046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8047","and",2708.4S,2710.2S,101,"Obama:","No",1,8047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8048","and",2708.4S,2710.2S,101,"Obama:","No",1,8048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8049","let",2708.4S,2710.2S,101,"Obama:","No",1,8049,5.95,1.76,2.71,1.71,6.06,1.8,NA,NA,NA,NA,NA,NA,NA
"8050","me",2708.4S,2710.2S,101,"Obama:","No",1,8050,NA,NA,NA,NA,NA,NA,NA,8.06,1.29,5.97,2.66,7.88,1.6
"8051","explain",2708.4S,2710.2S,101,"Obama:","No",1,8051,5.41,1.53,4,2.17,6.22,2.16,NA,NA,NA,NA,NA,NA,NA
"8052","why",2708.4S,2710.2S,101,"Obama:","No",1,8052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8053","again",2710.8S,2712.2S,102,"Romney:","Yes",1,8053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8054","that's",2710.8S,2712.2S,102,"Romney:","Yes",1,8054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8055","for",2710.8S,2712.2S,102,"Romney:","Yes",1,8055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8056","future",2710.8S,2712.2S,102,"Romney:","Yes",1,8056,6.68,1.78,5.33,2.58,5.53,2.58,NA,6.71,2.12,6.48,2.23,4.89,2.56
"8057","people",2710.8S,2712.2S,102,"Romney:","Yes",1,8057,5.7,2.01,3.77,2.34,5.4,2.19,NA,7.33,1.7,5.94,2.09,6.14,2.02
